flag	content
$LINE_SIDEQUEST_1_INTRO_60_TEXT	To jsem neřekla. Jen jsem chtěla upozornit na fakt-
$LINE_SIDEQUEST_1_INTRO_70_CHAR	$MCG
$LINE_SIDEQUEST_1_INTRO_70_TEXT	Že nesnášíš děti?
$LINE_SIDEQUEST_1_INTRO_80_CHAR	$RAN
$LINE_SIDEQUEST_1_INTRO_80_TEXT	Vůbec se mi nelíbí, když mi vkládáš do úst slova.
$LINE_SIDEQUEST_1_INTRO_90_CHAR	$MCG
$LINE_SIDEQUEST_1_INTRO_90_TEXT	Vkládat ti taková slova do úst je jak lít vodu do řeky.
$LINE_SIDEQUEST_1_INTRO_100_CHAR	$BER
$LINE_SIDEQUEST_1_INTRO_100_TEXT	Bitka, bitka!
$LINE_SIDEQUEST_1_INTRO_110_CHAR	$BER
$LINE_SIDEQUEST_1_INTRO_110_TEXT	Sázím jedny boty a rezavý nůž na tu hezkou!
$LINE_SIDEQUEST_1_INTRO_120_CHAR	$MCG
$LINE_SIDEQUEST_1_INTRO_120_TEXT	... 
$LINE_SIDEQUEST_1_INTRO_130_CHAR	$BER
$LINE_SIDEQUEST_1_INTRO_130_TEXT	Jo, a žene se sem smečka Navrátilců.
$LINE_SIDEQUEST_1_INTRO_140_CHAR	$MCG
$LINE_SIDEQUEST_1_INTRO_140_TEXT	Super.
$SCENE_SIDEQUEST_1_OUTRO_TITLE	Krevní msta v praxi
$LINE_SIDEQUEST_1_OUTRO_00_CHAR	$BER
$LINE_SIDEQUEST_1_OUTRO_00_TEXT	Ještě někdo, kdo chce pocítit můj hněv?
$LINE_SIDEQUEST_1_OUTRO_10_CHAR	$BER
$LINE_SIDEQUEST_1_OUTRO_10_TEXT	'Ne, všichni jsme už dostali poprávu naloženo.'
$LINE_SIDEQUEST_1_OUTRO_20_CHAR	$BER
$LINE_SIDEQUEST_1_OUTRO_20_TEXT	Dostali? DOSTALI?
$LINE_SIDEQUEST_1_OUTRO_30_CHAR	$BER
$LINE_SIDEQUEST_1_OUTRO_30_TEXT	Jojo, něco takovýho jste říkali...
$LINE_SIDEQUEST_1_OUTRO_40_CHAR	VĚZEŇ
$LINE_SIDEQUEST_1_OUTRO_40_TEXT	Promiňte, pane, ale co se tu stalo?
$LINE_SIDEQUEST_1_OUTRO_50_CHAR	$BER
$LINE_SIDEQUEST_1_OUTRO_50_TEXT	Dostali naloženo! Měli řeči jako 'A teď vám to nandáme!'
$LINE_SIDEQUEST_1_OUTRO_60_CHAR	$BER
$LINE_SIDEQUEST_1_OUTRO_60_TEXT	... a já na to, 'Neřekl bych, vy parchanti!'
$LINE_SIDEQUEST_1_OUTRO_70_CHAR	$BER
$LINE_SIDEQUEST_1_OUTRO_70_TEXT	A pak moje svaly zamakaly, 'BAM! PRÁSK!' a-
$LINE_SIDEQUEST_1_OUTRO_80_CHAR	$BER
$LINE_SIDEQUEST_1_OUTRO_80_TEXT	Hele, vy musíte být ti vězni, které jsme přišli zachránit!
$LINE_SIDEQUEST_1_OUTRO_90_CHAR	VĚZEŇ
$LINE_SIDEQUEST_1_OUTRO_90_TEXT	Zachránit? To jako že nejste Ozimalovi muži?
$LINE_SIDEQUEST_1_OUTRO_100_CHAR	$BER
$LINE_SIDEQUEST_1_OUTRO_100_TEXT	Děláš si srandu? Pro někoho takovýho bych nikdy nedělal!
$LINE_SIDEQUEST_1_OUTRO_110_CHAR	$BER
$LINE_SIDEQUEST_1_OUTRO_110_TEXT	Smrdí jako sejra.
$LINE_SIDEQUEST_1_OUTRO_120_CHAR	$BER
$LINE_SIDEQUEST_1_OUTRO_120_TEXT	A to prostě nekousnu.
$LINE_SIDEQUEST_1_OUTRO_130_CHAR	VĚZEŇ
$LINE_SIDEQUEST_1_OUTRO_130_TEXT	Takže můžeme jít? Nechápu, co se stalo.
$LINE_SIDEQUEST_1_OUTRO_140_CHAR	$BER
$LINE_SIDEQUEST_1_OUTRO_140_TEXT	Jestli chceš pochopit, co se stalo, asi bys měl promuvit s někým, kdo není já.
$LINE_SIDEQUEST_1_OUTRO_150_CHAR	$MCG
$LINE_SIDEQUEST_1_OUTRO_150_TEXT	Měli bychom se vypařit, než jim dojde, co se stalo.
$LINE_SIDEQUEST_1_OUTRO_160_CHAR	$MCG
$LINE_SIDEQUEST_1_OUTRO_160_TEXT	Ostatní vězni mají kousek odtud malý tábor, zavedeme vás tam.
$LINE_SIDEQUEST_1_OUTRO_170_CHAR	$MCG
$LINE_SIDEQUEST_1_OUTRO_170_TEXT	Nerozumím tomu. Najednou je ti ten mizera z Kresky ukradený?
$LINE_SIDEQUEST_1_OUTRO_180_CHAR	$RAN
$LINE_SIDEQUEST_1_OUTRO_180_TEXT	Máš se ještě co učit, sestro moje.
$LINE_SIDEQUEST_1_OUTRO_190_CHAR	$RAN
$LINE_SIDEQUEST_1_OUTRO_190_TEXT	Věci, co jsme získali z téhle bitvy, jsou mnohem lepší, než ty krámy, co se snažil prodat.
$LINE_SIDEQUEST_1_OUTRO_200_CHAR	$RAN
$LINE_SIDEQUEST_1_OUTRO_200_TEXT	Takže není žádný důvod mu něco dělat.
$LINE_SIDEQUEST_1_OUTRO_210_CHAR	$MCG
$LINE_SIDEQUEST_1_OUTRO_210_TEXT	Pořád jsi mluvila o krevní mstě...
$LINE_SIDEQUEST_1_OUTRO_220_CHAR	$RAN
$LINE_SIDEQUEST_1_OUTRO_220_TEXT	Hele, tradice mají sloužit nám, ne my jim. Pamatuj si, první priorita je pořád přežití.
$LINE_SIDEQUEST_1_OUTRO_230_CHAR	$MCG
$LINE_SIDEQUEST_1_OUTRO_230_TEXT	Takže krevní msta je jen výmluva, aby sis mohla dělat, co se ti zachce?
$LINE_SIDEQUEST_1_OUTRO_240_CHAR	$RAN
$LINE_SIDEQUEST_1_OUTRO_240_TEXT	Konečně to začínáš chápat!
$LINE_SIDEQUEST_1_OUTRO_250_CHAR	$RAN
$LINE_SIDEQUEST_1_OUTRO_250_TEXT	Takže, pamatuj si, až uvidíš někoho bohatého, nejspíš existuje nějaký dobrý důvod ho nesnášet.
$SCENE_SIDEQUEST_2_GET_TITLE	Oceán úžasnosti
$LINE_SIDEQUEST_2_GET_00_CHAR	$BER
$LINE_SIDEQUEST_2_GET_00_TEXT	Hej, mnichu!
$LINE_SIDEQUEST_2_GET_10_CHAR	$HEA
$LINE_SIDEQUEST_2_GET_10_TEXT	Ano, můj podivný příteli?
$LINE_SIDEQUEST_2_GET_20_CHAR	$BER
$LINE_SIDEQUEST_2_GET_20_TEXT	Myslel jsem, že vy mniši máte na starost uzdravování a pomoc!
$LINE_SIDEQUEST_2_GET_30_CHAR	$HEA
$LINE_SIDEQUEST_2_GET_30_TEXT	Ano, obecně řečeno.
$LINE_SIDEQUEST_2_GET_40_CHAR	$BER
$LINE_SIDEQUEST_2_GET_40_TEXT	Tak proč se mě snažíš otrávit?!
$LINE_SIDEQUEST_2_GET_50_CHAR	$HEA
$LINE_SIDEQUEST_2_GET_50_TEXT	Otrávit?
$LINE_SIDEQUEST_2_GET_60_CHAR	$BER
$LINE_SIDEQUEST_2_GET_60_TEXT	Co je s tím jídlem?
$LINE_SIDEQUEST_2_GET_70_CHAR	$HEA
$LINE_SIDEQUEST_2_GET_70_TEXT	Co je na něm špatného?
$LINE_SIDEQUEST_2_GET_80_CHAR	$BER
$LINE_SIDEQUEST_2_GET_80_TEXT	Co je na něm špatného? Je ... je plné věcí, které rostou ze země!
$LINE_SIDEQUEST_2_GET_90_CHAR	$HEA
$LINE_SIDEQUEST_2_GET_90_TEXT	Zelenina?
$LINE_SIDEQUEST_2_GET_100_CHAR	$BER
$LINE_SIDEQUEST_2_GET_100_TEXT	Jo, přesně tak!
$LINE_SIDEQUEST_2_GET_110_CHAR	$BER
$LINE_SIDEQUEST_2_GET_110_TEXT	*Nemůžu se udržet v kondici, když budu jíst zeleninu! Chceš, abych skončil jako $MCG? Hubený a k ničemu?
$LINE_SIDEQUEST_2_GET_120_CHAR	$MCG
$LINE_SIDEQUEST_2_GET_120_TEXT	Hej!
$LINE_SIDEQUEST_2_GET_130_CHAR	$BER
$LINE_SIDEQUEST_2_GET_130_TEXT	Úplně cítím, jak mi ochabuje svalstvo...
$LINE_SIDEQUEST_2_GET_140_CHAR	$HEA
$LINE_SIDEQUEST_2_GET_140_TEXT	No, ryb jsme mívali dostatek, ale pak řeku zaplnili vodní Navrátilci.
$LINE_SIDEQUEST_2_GET_150_CHAR	$BER
$LINE_SIDEQUEST_2_GET_150_TEXT	Říkáš vodní zombie?
$LINE_SIDEQUEST_2_GET_160_CHAR	$BER
$LINE_SIDEQUEST_2_GET_160_TEXT	To zní jako práce pro mne...
$LINE_SIDEQUEST_2_GET_170_CHAR	$BER
$LINE_SIDEQUEST_2_GET_170_TEXT	*$BER  šiřitel vodní smrti!
$LINE_SIDEQUEST_2_GET_180_CHAR	$BER
$LINE_SIDEQUEST_2_GET_180_TEXT	Námořník mrzačitel! Kormidelník pouštění žilou! Plavec plátkování!
$LINE_SIDEQUEST_2_GET_190_CHAR	$MCG
$LINE_SIDEQUEST_2_GET_190_TEXT	Vodák sebeoslavování.
$LINE_SIDEQUEST_2_GET_200_CHAR	$BER
$LINE_SIDEQUEST_2_GET_200_TEXT	Plavím se Oceánem úžasnosti. Tvoje trapné rýpání zaníká v jeho řevu.
$LINE_SIDEQUEST_2_GET_210_CHAR	$MCG
$LINE_SIDEQUEST_2_GET_210_TEXT	Až se přestaneš cákat v moři sebechvály, mohli bychom konečně vyrazit do boje proti Navrátilcům.
$SCENE_SIDEQUEST_2_INTRO_TITLE	Pan nóbl gatě
$LINE_SIDEQUEST_2_INTRO_00_CHAR	$RAN
$LINE_SIDEQUEST_2_INTRO_00_TEXT	Proč že se do toho pouštíme? Protože pan nóbl gatě nechtěl papat svoji zeleninku?
$LINE_SIDEQUEST_2_INTRO_10_CHAR	$BER
$LINE_SIDEQUEST_2_INTRO_10_TEXT	Podívej se, co ti udělali!
$LINE_SIDEQUEST_2_INTRO_20_CHAR	$RAN
$LINE_SIDEQUEST_2_INTRO_20_TEXT	Co?
$LINE_SIDEQUEST_2_INTRO_30_CHAR	$BER
$LINE_SIDEQUEST_2_INTRO_30_TEXT	Vypadáš jako brambora.
$LINE_SIDEQUEST_2_INTRO_40_CHAR	$RAN
$LINE_SIDEQUEST_2_INTRO_40_TEXT	Hej!
$LINE_SIDEQUEST_2_INTRO_50_CHAR	$MCG
$LINE_SIDEQUEST_2_INTRO_50_TEXT	Ha.
$LINE_SIDEQUEST_2_INTRO_60_CHAR	$RAN
$LINE_SIDEQUEST_2_INTRO_60_TEXT	Co je to za blbost?
$LINE_SIDEQUEST_2_INTRO_70_CHAR	$BER
$LINE_SIDEQUEST_2_INTRO_70_TEXT	Jo, je to asi nejblbější důvod, proč jsem kdy s kým bojoval.
$LINE_SIDEQUEST_2_INTRO_80_CHAR	$MCG
$LINE_SIDEQUEST_2_INTRO_80_TEXT	Cože? Vždyť jsme tady kvůli tobě!
$LINE_SIDEQUEST_2_INTRO_90_CHAR	$BER
$LINE_SIDEQUEST_2_INTRO_90_TEXT	Jen proto, že něco dělám, si nutně nemyslím, že je to dobrý nápad.
$LINE_SIDEQUEST_2_INTRO_100_CHAR	$BER
$LINE_SIDEQUEST_2_INTRO_100_TEXT	Já už jiný nebudu! Ale od vás bych čekal víc.
$LINE_SIDEQUEST_2_INTRO_110_CHAR	$MCG
$LINE_SIDEQUEST_2_INTRO_110_TEXT	... 
$LINE_SIDEQUEST_2_INTRO_120_CHAR	$BER
$LINE_SIDEQUEST_2_INTRO_120_TEXT	Mimochodem, vypadá to, že navroši jsou tu.
$LINE_SIDEQUEST_2_INTRO_130_CHAR	$MCG
$LINE_SIDEQUEST_2_INTRO_130_TEXT	Tak do nich.
$SCENE_SIDEQUEST_2_OUTRO_TITLE	Rybí prsty
$LINE_SIDEQUEST_2_OUTRO_00_CHAR	$RAN
$LINE_SIDEQUEST_2_OUTRO_00_TEXT	To byl poslední.
$LINE_SIDEQUEST_2_OUTRO_10_CHAR	$BER
$LINE_SIDEQUEST_2_OUTRO_10_TEXT	... cože? Sotva začaly pořádný jatka....
$LINE_SIDEQUEST_2_OUTRO_20_CHAR	$BER
$LINE_SIDEQUEST_2_OUTRO_20_TEXT	RYBY, HLEĎTE NA SVÚJ OSUD!
$LINE_SIDEQUEST_2_OUTRO_30_CHAR	$BER
$LINE_SIDEQUEST_2_OUTRO_30_TEXT	Jsem Císař Rybohubitel!
$LINE_SIDEQUEST_2_OUTRO_40_CHAR	$RAN
$LINE_SIDEQUEST_2_OUTRO_40_TEXT	Tak, řeka je zase bezpečná...
$LINE_SIDEQUEST_2_OUTRO_50_CHAR	$RAN
$LINE_SIDEQUEST_2_OUTRO_50_TEXT	...  takže jeden polonahý magor s mečem může vyvraždit všechno živé v ní.
$LINE_SIDEQUEST_2_OUTRO_60_CHAR	$MCG
$LINE_SIDEQUEST_2_OUTRO_60_TEXT	Tak nějak.
$SCENE_SIDEQUEST_3_GET_TITLE	Rodové pouto
$LINE_SIDEQUEST_3_GET_00_CHAR	SESTRA
$LINE_SIDEQUEST_3_GET_00_TEXT	Promiňte, slyšela jsem, že s vámi cestuje někdo z kmene Geka.
$LINE_SIDEQUEST_3_GET_10_CHAR	$MCG
$LINE_SIDEQUEST_3_GET_10_TEXT	Je jich víc, pokud počítáte i 'čestná občanství'.
$LINE_SIDEQUEST_3_GET_20_CHAR	SESTRA
$LINE_SIDEQUEST_3_GET_20_TEXT	Máme tu v péči jednu hodně nemocnou z Geka kmene.
$LINE_SIDEQUEST_3_GET_30_CHAR	SESTRA
$LINE_SIDEQUEST_3_GET_30_TEXT	Když slyšela, že tu má krajanku, nutně chtěla ji vidět.
$LINE_SIDEQUEST_3_GET_40_CHAR	SESTRA
$LINE_SIDEQUEST_3_GET_40_TEXT	Mohli byste ji navštívit? Bojím se, že se jí přitíží, když se jí to přání nevyplní.
$LINE_SIDEQUEST_3_GET_50_CHAR	$BER
$LINE_SIDEQUEST_3_GET_50_TEXT	Nebojte se, mám na lidi velmi uklidňujcí vliv!
$LINE_SIDEQUEST_3_GET_60_CHAR	SESTRA
$LINE_SIDEQUEST_3_GET_60_TEXT	Je mi líto, ale do konventu smí jen ženy.
$LINE_SIDEQUEST_3_GET_70_CHAR	$BER
$LINE_SIDEQUEST_3_GET_70_TEXT	Cože? Ale to není -
$LINE_SIDEQUEST_3_GET_80_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_80_TEXT	Nya-nya!
$LINE_SIDEQUEST_3_GET_90_CHAR	PACIENT
$LINE_SIDEQUEST_3_GET_90_TEXT	Kde ... je?
$LINE_SIDEQUEST_3_GET_100_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_100_TEXT	*$RAN Takili en Geka tě zdraví.
$LINE_SIDEQUEST_3_GET_110_CHAR	PACIENT
$LINE_SIDEQUEST_3_GET_110_TEXT	Atia... Krikti en Geka.
$LINE_SIDEQUEST_3_GET_120_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_120_TEXT	Mé... hodiny života... už se blíží konec...
$LINE_SIDEQUEST_3_GET_130_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_130_TEXT	Venku za zdmi jsem viděla ... někoho dalšího ... od nás.
$LINE_SIDEQUEST_3_GET_140_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_140_TEXT	Mezi ... mezi zástupy těch ... neklidných mrtvých...
$LINE_SIDEQUEST_3_GET_150_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_150_TEXT	Zaslouží si lepší konec, než ... tohle. Zaslouží si mír.
$LINE_SIDEQUEST_3_GET_160_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_160_TEXT	Sestro, mrtví už našli svůj mír.
$LINE_SIDEQUEST_3_GET_170_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_170_TEXT	Mír? Chodí, loví... a melou šílenosti?
$LINE_SIDEQUEST_3_GET_180_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_180_TEXT	Můžeš je ... od toho osvobodit.
$LINE_SIDEQUEST_3_GET_190_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_190_TEXT	Ale... Navrátilce nelze zabít, to přece víš.
$LINE_SIDEQUEST_3_GET_200_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_200_TEXT	*Tvoje přítelkyně ... $MCG, a její schopnosti. Vy jediní to můžete zvládnout!
$LINE_SIDEQUEST_3_GET_210_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_210_TEXT	Je mi líto, nemůžu. Je to zbytečný risk.
$LINE_SIDEQUEST_3_GET_220_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_220_TEXT	Takže je takhle necháš?
$LINE_SIDEQUEST_3_GET_230_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_230_TEXT	Netoužím se stát jednou z nich. To by jistě pochopili.
$LINE_SIDEQUEST_3_GET_240_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_240_TEXT	... dcera Takilova... plive do tváře... rodu.
$LINE_SIDEQUEST_3_GET_250_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_250_TEXT	Žila jsem příliš dlouho.
$LINE_SIDEQUEST_3_GET_260_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_260_TEXT	Nehodlám se nechat zabít, abych pomohla někomu, kdo už je mrtvý!
$LINE_SIDEQUEST_3_GET_270_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_270_TEXT	Zmiz ... mi ... z očí.
$LINE_SIDEQUEST_3_GET_280_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_280_TEXT	S radostí.
$LINE_SIDEQUEST_3_GET_290_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_290_TEXT	Měla bys vědět ... nevděčná ... byl to Kerev... a jeho bratr Kaget...
$LINE_SIDEQUEST_3_GET_300_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_300_TEXT	... synové Krastovi.
$LINE_SIDEQUEST_3_GET_310_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_310_TEXT	....
$LINE_SIDEQUEST_3_GET_320_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_320_TEXT	... Sakra.
$SCENE_SIDEQUEST_3_INTRO_TITLE	Splatit dluh
$LINE_SIDEQUEST_3_INTRO_00_CHAR	$MCG
$LINE_SIDEQUEST_3_INTRO_00_TEXT	Hej, počkej!
$LINE_SIDEQUEST_3_INTRO_10_CHAR	$MCG
$LINE_SIDEQUEST_3_INTRO_10_TEXT	To se jen tak vydáš do pouště za těmi mrtvými?
$LINE_SIDEQUEST_3_INTRO_20_CHAR	$RAN
$LINE_SIDEQUEST_3_INTRO_20_TEXT	Nemrtvými, a ano, vydám a nějak je... odzabiju, nebo co.
$LINE_SIDEQUEST_3_INTRO_30_CHAR	$MCG
$LINE_SIDEQUEST_3_INTRO_30_TEXT	Nechtěla bys pomoct?
$LINE_SIDEQUEST_3_INTRO_40_CHAR	$RAN
$LINE_SIDEQUEST_3_INTRO_40_TEXT	Tohle je ... osobní.
$LINE_SIDEQUEST_3_INTRO_50_CHAR	$MCG
$LINE_SIDEQUEST_3_INTRO_50_TEXT	No, a to mi právě nedá spát... K tobě se to tak nějak ... nehodí.
$LINE_SIDEQUEST_3_INTRO_60_CHAR	$RAN
$LINE_SIDEQUEST_3_INTRO_60_TEXT	Dlužím jim to.
$LINE_SIDEQUEST_3_INTRO_70_CHAR	$MCG
$LINE_SIDEQUEST_3_INTRO_70_TEXT	Takže se necháš zabít?
$LINE_SIDEQUEST_3_INTRO_80_CHAR	$MCG
$LINE_SIDEQUEST_3_INTRO_80_TEXT	Chci říct, možná už jsi zapomněla, ale Navrátilci jsou nesmrtelní, pokud nejsi ve světe na půli cesty.
$LINE_SIDEQUEST_3_INTRO_90_CHAR	$RAN
$LINE_SIDEQUEST_3_INTRO_90_TEXT	... Jsi tu, ne?
$LINE_SIDEQUEST_3_INTRO_100_CHAR	$MCG
$LINE_SIDEQUEST_3_INTRO_100_TEXT	... Jo, a taky je tu párek odporných Navrátilců.
$SCENE_SIDEQUEST_3_OUTRO_TITLE	Synové Krastovi
$LINE_SIDEQUEST_3_OUTRO_00_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_00_TEXT	Mír s vámi, synové Krastovi.
$LINE_SIDEQUEST_3_OUTRO_10_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_10_TEXT	... Co byli zač?
$LINE_SIDEQUEST_3_OUTRO_20_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_20_TEXT	Na tom vlastně nezáleží, ne?
$LINE_SIDEQUEST_3_OUTRO_30_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_30_TEXT	*No, jen by mě zajímalo, kdo mohl být tak důležitý, že by kvůli němu sobecký hrdlořez $RAN riskovala svůj krk.
$LINE_SIDEQUEST_3_OUTRO_40_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_40_TEXT	Jednou mi zachránili život.
$LINE_SIDEQUEST_3_OUTRO_50_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_50_TEXT	Tedy nám všem.
$LINE_SIDEQUEST_3_OUTRO_60_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_60_TEXT	Všem, co se z toho dostali.
$LINE_SIDEQUEST_3_OUTRO_70_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_70_TEXT	Dostali z čeho?
$LINE_SIDEQUEST_3_OUTRO_80_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_80_TEXT	Přepadli nás ze zálohy. Oni zůstali, aby ostatní mohli utéct. To je všechno.
$LINE_SIDEQUEST_3_OUTRO_90_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_90_TEXT	Vrátíme se a řekneme to té babce, ať může zemřít šťastná.
$LINE_SIDEQUEST_3_OUTRO_100_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_100_TEXT	Takže moje teorie o bývalém padá...
$LINE_SIDEQUEST_3_OUTRO_110_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_110_TEXT	Bídu na mne, zpronevěřila jsem se rodu. V dobrých časech jsem brala pro sebe a nedbala na ostatní.
$LINE_SIDEQUEST_3_OUTRO_120_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_120_TEXT	Ale dobré časy jsou pryč. Kolem mne krouží vlci a já nemám meč ani štít.
$LINE_SIDEQUEST_3_OUTRO_130_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_130_TEXT	Kruté větry mě bičují a já nemám stan. Temné vody se zvedají a já nemám člun, který by mne nesl, nemám pomocnou ruku, hlas, který by mne utěšil.
$LINE_SIDEQUEST_3_OUTRO_140_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_140_TEXT	Zavinila jsem svůj hořký konec. Trhá mne moje nenasytnost a nenávist. Pro takové, jako já, není žádné spásy.
$LINE_SIDEQUEST_3_OUTRO_150_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_150_TEXT	Kdy zemřela?
$LINE_SIDEQUEST_3_OUTRO_160_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_160_TEXT	S naší smůlou to nejspíš bylo pár minut po tom, co jsme odešli.
$LINE_SIDEQUEST_3_OUTRO_170_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_170_TEXT	Což jen potvrzuje, že když nějaký problém dost dlouho ignoruješ, vyřeší se sám.
$LINE_SIDEQUEST_3_OUTRO_180_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_180_TEXT	Není hezké o takových věcech žertovat.
$LINE_SIDEQUEST_3_OUTRO_190_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_190_TEXT	Ne, není hezké, že celá ta námaha byla na nic.
$LINE_SIDEQUEST_3_OUTRO_200_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_200_TEXT	Pomohla jsi lidem, kteří ti kdysi zachránili život. To není na nic.
$LINE_SIDEQUEST_3_OUTRO_210_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_210_TEXT	Jo, 'pomohla'...
$LINE_SIDEQUEST_3_OUTRO_220_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_220_TEXT	... Chceš o tom mluvit?
$LINE_SIDEQUEST_3_OUTRO_230_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_230_TEXT	Jo, pojďme chvíli sdílet naše nejniternější pocity z naší složité minulosti.
$LINE_SIDEQUEST_3_OUTRO_240_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_240_TEXT	No, mohlo by to pomo 
$LINE_SIDEQUEST_3_OUTRO_250_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_250_TEXT	- oh, aha... Zase sarkastická.
$LINE_SIDEQUEST_3_OUTRO_260_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_260_TEXT	Už jsem ti dneska řekla, že jsi míň atraktivní a taky děláš spoustu věcí špatně?
$LINE_SIDEQUEST_3_OUTRO_270_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_270_TEXT	Jsi trouba.
$LINE_SIDEQUEST_3_OUTRO_280_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_280_TEXT	Už se cítím líp.
$LINE_SIDEQUEST_3_OUTRO_290_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_290_TEXT	Super! A nikdy ti neřeknu o té nehodě s rozinkovým pudinkem!
$LINE_SIDEQUEST_3_OUTRO_300_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_300_TEXT	'Nehoda s rozinkovým pudinkem?'
$LINE_SIDEQUEST_3_OUTRO_310_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_310_TEXT	Tvoje smůla.
$LINE_SIDEQUEST_3_OUTRO_320_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_320_TEXT	Ale... mučí mne zvědavost.
$LINE_SIDEQUEST_3_OUTRO_330_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_330_TEXT	Sakra!
$LINE_SIDEQUEST_3_OUTRO_340_CHAR	$MAG
$LINE_SIDEQUEST_3_OUTRO_340_TEXT	Jednou jsem někoho zabila rozinkovým pudinkem.
$LINE_SIDEQUEST_3_OUTRO_350_CHAR	$MAG
$LINE_SIDEQUEST_3_OUTRO_350_TEXT	Důležité je držet jim hlavu pod hladinou ještě nejmíň minutu, když se přestanou cukat, pro jistotu.
$LINE_SIDEQUEST_3_OUTRO_360_CHAR	$MAG
$LINE_SIDEQUEST_3_OUTRO_360_TEXT	Jinak vstanou, pudinková monstra, a musíš je utlouct k smrti pečenou krůtou.
$LINE_SIDEQUEST_3_OUTRO_370_CHAR	$MAG
$LINE_SIDEQUEST_3_OUTRO_370_TEXT	... a pak se táta naštve, žes zničila tu krůtu, a ty se vymlouváš: 'Ale tati! Chtěl mě zabít!'
$LINE_SIDEQUEST_3_OUTRO_380_CHAR	$MAG
$LINE_SIDEQUEST_3_OUTRO_380_TEXT	... a on řekne: 'Proč nenosíš ten meč, co jsem ti dal?!'
$LINE_SIDEQUEST_3_OUTRO_390_CHAR	$MAG
$LINE_SIDEQUEST_3_OUTRO_390_TEXT	A ty: 'Když mně se pak holky smějou.' A on: 'Tak jim uřízni hlavu! A teď běž do svého pokoje trénovat vrhání nožů!'
$LINE_SIDEQUEST_3_OUTRO_400_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_400_TEXT	... 
$LINE_SIDEQUEST_3_OUTRO_410_CHAR	$MAG
$LINE_SIDEQUEST_3_OUTRO_410_TEXT	Není to špatný, občas vést tyhle holčičí řeči.
